duree_minimale_sejour,caution,frais_menage,surcout_voyageur_supp,reduction_mois,reduction_semaine,prix_nuitee,porte_chambre_verrou,extincteur,fiche_securite,kit_secours,monoxyde_carbone_detect,detecteur_fumee,espace_travail_ordi,seche_cheveux,fer_repasser,cintres,entree_24_24,salle_sport,jacuzzi,piscine,portier,interphone,cheminee_interieur,ascenseur,accessibilite,logement_fumeur,adapte_evenements,pourenfants_famille,animaux_acceptes,petit_dejeuner,television_cable,wifi,parking_sur_place,seche_linge,machine_laver,climatisation,chauffage,produits_base,television,internet,cuisine,animal_sur_place,nblits,nbchambres,nombresdb,capacite_accueil,longitude,latitude,conditions_annulation_flexibles,conditions_annulation_moderees,conditions_annulation_strictes,type_lit_canape,type_lit_canape_convertible,type_lit_multiples,type_lit_vrai_lit,type_propriete_appart_en_residence,type_propriete_appartement,type_propriete_autre,type_propriete_bed_and_breakfast,type_propriete_bungalow_cabane_dortoir_eco,type_propriete_inconnu,type_propriete_loft,type_propriete_maison,type_propriete_maison_de_ville,type_logement_chambre_partagee,type_logement_chambre_privee,type_logement_logement_entier
2,0,0,0,0,0,70,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,2,1,4,-0.5777002095,44.829977025,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,15,10,60,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,4,-0.5677227867,44.8401812931,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,9,0,0,0,33,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,2,-0.6109558926,44.8478212998,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3,700,0,0,30,13,120,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,4,-0.5749722965,44.8398345888,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,300,35,0,20,10,44,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,2,-0.5837354922,44.8408414155,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,10,10,0,10,50,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,4,-0.5672830383,44.8549697763,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1000,10,0,0,0,70,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,4,-0.5497606352,44.8663811581,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
9,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,-0.5684724541,44.8297557441,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,300,15,0,0,10,50,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,2,-0.5851940773,44.8273814148,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,84,35,0,9,0,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,2,-0.5681760226,44.8652090172,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,500,35,10,15,10,80,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,4,-0.5726055068,44.8381984824,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,0,0,25,0,10,150,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,6,4,2,8,-0.5971560082,44.8385483483,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,300,0,0,0,0,130,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,4,-0.5993788296,44.82245223,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,17,0,0,0,50,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,2,-0.5703913305,44.8398682193,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,12,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,2,-0.5803720805,44.8456450831,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,2,-0.566918486,44.8355562264,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
4,0,0,20,0,0,100,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,3,3,1,6,-0.5914890594,44.8541656561,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
4,150,0,0,0,10,39,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,4,-0.5804712697,44.8473291782,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,500,50,0,0,21,400,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,5,2,9,-0.5856434151,44.8422153213,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2000,80,0,0,5,300,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,5,2,8,-0.5935112359,44.8510875204,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,15,0,0,25,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,2,-0.6115281485,44.8470520885,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,80,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,2,1,1,4,-0.6054253146,44.8447505468,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,300,0,10,30,15,110,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,2,2,6,-0.5425267774,44.8523224198,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,100,10,5,27,5,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,3,-0.5542113914,44.8258930957,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5,3000,0,0,0,10,135,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,3,3,8,-0.5893744681,44.8265301839,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,2,-0.5750361863,44.8236876525,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,600,5,0,0,10,40,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,2,-0.5804970847,44.845063529,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,300,20,0,35,20,80,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,2,1,6,-0.5685186789,44.8605466831,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,2500,0,0,41,14,500,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,2,2,2,4,-0.575109312,44.8399239973,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4,100,0,0,34,18,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,2,-0.5719214656,44.8349105031,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,50,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,2,-0.5610313119,44.8212875059,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,300,0,10,24,5,82,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,2,1,5,-0.5610856788,44.8336932017,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,40,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,2,-0.5690918553,44.8624627849,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2,0,0,0,30,15,120,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,2,1,6,-0.5678359761,44.8371616457,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,2,1,1,3,-0.5674414445,44.8369366687,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,0,70,0,0,21,180,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,2,1,4,-0.5698375857,44.8394154805,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,2,1,1,4,-0.5734171708,44.8511275569,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,0,0,0,0,0,45,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,2,-0.5768459872,44.8267903292,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5,0,60,0,0,0,50,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,2,-0.6263845862,44.8559680124,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,2,-0.5878152113,44.8504606545,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1,500,0,0,0,0,75,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,3,2,1,6,-0.5684497026,44.8194280057,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
4,1400,60,0,0,0,200,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,3,2,6,-0.5787670673,44.8455273734,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,150,10,0,30,15,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,2,-0.5726166733,44.8494762517,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,180,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,2,1,4,-0.5707371184,44.8509909698,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,450,0,0,0,0,95,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,3,1,4,-0.5685981259,44.8352804896,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,0,0,5,27,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,2,-0.569770089,44.8310926946,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3,300,15,5,35,10,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,4,-0.5908069899,44.8517319457,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,400,40,0,0,7,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,2,-0.573275684,44.8466838108,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,2,-0.6097884127,44.8526472094,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2,0,5,0,0,0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,2,-0.5739187899,44.830066569,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,500,25,0,50,20,96,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,2,-0.5835122209,44.8340897315,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,80,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,2,-0.5756813794,44.8279481101,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,20,0,0,25,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,2,-0.5691554618,44.8253495039,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2,400,30,0,15,10,52,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,2,-0.5774743807,44.8355978949,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
6,500,30,0,0,0,50,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,2,-0.5953134448,44.8434665628,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,12,15,6,38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,2,-0.565611737,44.8215510532,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,5,0,30,10,36,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,2,-0.5713502776,44.8540325101,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,100,20,0,0,0,58,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,2,-0.5688603512,44.8660660994,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,20,10,0,0,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,4,-0.5590794238,44.8619262083,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,-0.5823797893,44.853933035,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5,700,40,0,0,0,222,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,2,1,6,-0.5801288744,44.8502259175,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3,400,0,0,0,0,110,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,2,1,4,-0.5808617518,44.8509632072,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,250,55,0,40,20,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,2,-0.567974693,44.8371533448,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,-0.5818853533,44.8281503913,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2,0,6,0,0,20,40,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,2,-0.5822382514,44.8430339532,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,500,8,0,0,21,80,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,3,-0.5881603916,44.8421228848,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,5,10,26,0,20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,2,1,1,2,-0.5775928287,44.8224988026,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0,15,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,-0.5713468497,44.8198076131,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2,480,35,15,0,10,79,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,2,1,5,-0.5712108562,44.8239829309,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,600,20,0,0,0,32,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,2,1,4,-0.5968931947,44.8329782923,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,300,40,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,4,-0.5692227759,44.8408602854,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,20,20,30,15,40,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,3,2,1,4,-0.5641534351,44.8309124271,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,450,20,10,23,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,4,-0.5734365428,44.8324846202,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,30,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,2,-0.5723879494,44.852639441,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,250,0,20,30,15,55,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,4,-0.5635917594,44.8618168271,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3,0,0,0,55,10,150,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,6,5,3,6,-0.5645996791,44.8195276919,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,300,10,0,0,0,50,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,2,-0.582595545,44.8510581135,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,100,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,2,1,3,-0.566701251,44.8369956315,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,300,0,10,35,17,30,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,2,-0.5813140848,44.8301031546,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,800,80,0,0,0,180,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,3,2,2,6,-0.5394145401,44.8521674288,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,100,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,2,1,1,5,-0.5503003973,44.8235715551,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,100,10,0,0,0,70,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,2,-0.5736124293,44.8318030692,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,15,0,0,15,60,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,2,-0.5866153491,44.8288403207,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
6,300,50,0,0,0,78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,2,1,4,-0.5740501063,44.8284117316,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,0,10,0,0,0,55,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,2,-0.5808556241,44.8445174837,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5,0,35,0,30,15,120,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,2,1,1,3,-0.5891720221,44.8426879045,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,10,56,19,30,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,2,-0.6165376231,44.8411325159,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
