duree_minimale_sejour,caution,frais_menage,surcout_voyageur_supp,reduction_mois,reduction_semaine,prix_nuitee,porte_chambre_verrou,extincteur,fiche_securite,kit_secours,monoxyde_carbone_detect,detecteur_fumee,espace_travail_ordi,seche_cheveux,fer_repasser,cintres,entree_24_24,salle_sport,jacuzzi,piscine,portier,interphone,cheminee_interieur,ascenseur,accessibilite,logement_fumeur,adapte_evenements,pourenfants_famille,animaux_acceptes,petit_dejeuner,television_cable,wifi,parking_sur_place,seche_linge,machine_laver,climatisation,chauffage,produits_base,television,internet,cuisine,animal_sur_place,nblits,nbchambres,nombresdb,capacite_accueil,longitude,latitude,conditions_annulation_flexibles,conditions_annulation_moderees,conditions_annulation_strictes,type_lit_canape,type_lit_canape_convertible,type_lit_multiples,type_lit_vrai_lit,type_propriete_appart_en_residence,type_propriete_appartement,type_propriete_autre,type_propriete_bed_and_breakfast,type_propriete_bungalow_cabane_dortoir_eco,type_propriete_inconnu,type_propriete_loft,type_propriete_maison,type_propriete_maison_de_ville,type_logement_chambre_partagee,type_logement_chambre_privee,type_logement_logement_entier
1,500,0,0,0,0,70,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,2,-0.5689098337,44.8369623574,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,6,0,0,30,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,2,-0.5720220189,44.8499994284,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3,0,0,0,15,0,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,2,-0.5846285836,44.8400140001,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,500,50,10,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,4,-0.5767011148,44.8449791077,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,800,30,0,34,13,81,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,4,-0.5861848034,44.8432686713,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,55,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,2,-0.5747525837,44.8366582772,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,500,70,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,-0.5480683865,44.8748397346,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,400,10,0,0,0,29,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,2,-0.5752045065,44.8645073449,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,1,2,-0.5694794735,44.8218202421,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4,500,20,15,50,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,-0.5800720193,44.8449859869,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,0,0,0,18,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,-0.5723315354,44.8118668628,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
10,0,0,0,0,0,30,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,2,-0.5699471521,44.8316241875,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,450,10,0,25,13,79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,2,2,1,4,-0.5834841713,44.8296143609,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,542,0,0,0,20,54,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,2,-0.5619352513,44.8597634709,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,35,0,0,0,35,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,2,-0.5704152005,44.8290720225,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
6,0,0,0,60,20,50,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,2,-0.5693868397,44.8531739748,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,500,30,15,30,12,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,2,1,4,-0.581088366,44.8470431043,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,250,20,45,20,15,45,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,2,-0.5877866777,44.8515802397,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,300,20,0,0,0,50,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,2,1,4,-0.5616795176,44.8268611678,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
5,300,45,0,28,7,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,2,-0.5799437399,44.8424649831,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,200,30,0,0,0,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,2,-0.5674811497,44.8376725403,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,300,20,5,0,9,45,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,2,1,5,-0.57046102,44.831338701,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,150,0,6,40,20,45,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,2,-0.5976227121,44.8327651778,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3,0,0,15,48,25,95,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,3,-0.5704073609,44.8525953834,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0,0,155,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,3,3,2,6,-0.5719741434,44.8501725811,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,8,0,30,15,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,-0.5901664082,44.8421087332,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,200,10,0,0,15,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,4,-0.5748196092,44.8382766666,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,2,-0.5714733736,44.840180632,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3,400,0,0,0,0,45,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,2,-0.5970241334,44.8416809942,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,400,0,0,30,13,110,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,4,-0.5771256447,44.8414271888,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,2,-0.5645959948,44.8200480173,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0,5,150,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,2,-0.5827854917,44.841582844,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,600,20,15,0,13,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,4,-0.5807638747,44.8454240624,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,5,10,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,2,-0.5856580015,44.8431434501,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,400,0,0,25,0,95,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,4,-0.5743461105,44.8332308564,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,15,0,0,70,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,4,-0.5670727531,44.8306645385,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,250,20,0,30,10,70,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,4,-0.5885744205,44.8469788092,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,4501,80,0,20,3,500,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,4,4,2,8,-0.6109556993,44.8323624664,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,300,10,0,0,0,100,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,2,-0.5686023244,44.8343603441,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,10,0,0,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,2,-0.5879015718,44.8469387213,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0,0,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,4,-0.5806119573,44.8564781726,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,5,0,15,25,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,2,-0.5479234623,44.8688004188,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,2,-0.5741754602,44.8333964092,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,250,60,0,49,24,168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,2,1,4,-0.5703273306,44.8528351474,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,20,10,0,0,79,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,4,-0.572599658,44.8415306921,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,1000,0,0,30,14,145,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,2,2,4,-0.5717138464,44.8351320918,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,6,0,0,40,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,2,-0.5960071298,44.8477128034,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3,0,12,28,20,8,67,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,2,-0.5717514783,44.8790126463,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2,500,20,0,0,0,81,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2,-0.5575206713,44.8452791462,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,0,25,0,15,10,60,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,2,-0.5701633666,44.8156957276,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,9,50,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,2,-0.5723984052,44.8383645705,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,150,30,0,0,0,130,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,4,-0.5689419722,44.8385026062,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0,0,65,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,2,-0.5779057482,44.832629557,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,10,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,2,-0.5675070598,44.8323163093,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,100,5,10,0,20,28,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,2,-0.5657303784,44.8314825941,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,200,0,0,30,30,37,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,2,-0.559615305,44.8280971702,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
7,100,0,0,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,2,-0.5726636928,44.8318919341,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,1000,0,20,0,0,220,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,3,3,2,6,-0.578796256,44.8396072219,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,30,0,0,0,75,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,4,-0.5724164098,44.8404521283,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3,300,25,0,45,32,106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,2,-0.5772628869,44.8525177554,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,20,70,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,2,-0.573866991,44.8527986134,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,50,20,75,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,2,-0.5739063699,44.850224049,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
3,1000,100,0,0,0,350,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,4,2,10,-0.5906484983,44.8498004845,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2,300,0,20,0,10,120,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,2,2,1,4,-0.5880470667,44.8443597963,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,300,50,0,0,0,91,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,2,-0.5696729074,44.8289766236,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,110,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,3,1,6,-0.5676928893,44.8325563129,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,15,10,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,2,-0.58493421,44.8500513311,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,350,0,10,15,10,55,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,4,-0.579271999,44.830674862,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,250,5,5,0,0,56,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,2,1,1,3,-0.5748063292,44.8534891432,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,800,15,0,30,20,80,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,2,-0.5700322456,44.842489822,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,5,5,0,0,50,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,3,-0.5712146995,44.8280069329,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5,0,0,0,0,0,90,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,2,-0.5657059598,44.8552992021,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,150,5,5,0,0,50,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,2,-0.5692636023,44.832882019,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,500,0,0,25,15,59,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,4,-0.5473215434,44.8439347099,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2,0,20,0,0,15,40,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,2,2,1,6,-0.5836525741,44.8429004867,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,600,0,0,0,10,80,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,3,2,5,-0.5745319535,44.8210659447,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2,300,0,50,0,0,79,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,4,-0.6135920179,44.8261352526,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,-0.5715835256,44.8411837059,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3,1500,0,0,27,15,135,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,-0.581154698,44.8423742944,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,35,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,2,-0.5581640711,44.8295575771,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,64,49,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,-0.570289008,44.8372669158,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,0,10,0,40,20,49,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,2,-0.5714104449,44.8410588229,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,150,0,15,0,0,40,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,4,-0.5496399563,44.8431408,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,200,15,0,0,0,82,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,2,1,6,-0.5706400278,44.852734985,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,60,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,2,1,5,-0.5563301508,44.8602682587,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,150,8,0,0,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,2,-0.5770961893,44.8265168458,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,400,0,20,0,0,98,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,2,1,8,-0.6028794878,44.8334378794,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,500,5,5,0,0,37,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,2,-0.5764651394,44.8569538354,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,13,40,25,25,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,2,-0.5773898556,44.8628578484,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2,0,0,5,25,10,40,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,4,-0.5653243024,44.8610166242,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
